time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/approx_kl
518,203,200,103936,0.001681778288912028,-0.9534778743982315,0.099609375,0.2,-26.444690704345703,808,-0.008772826753556728,0.0003,3.2558130007132036e-05,0.004852137
520,204,200,104448,-0.0032948917942121625,-0.9312278665602207,0.091796875,0.2,-35.61436080932617,812,-0.006596551742404699,0.0003,9.692048045550905e-05,0.0010651421
523,205,200,104960,0.0019526605610735714,-0.9229125641286373,0.111328125,0.2,-6.5043511390686035,816,0.015790076926350594,0.0003,6.981684785545283e-05,0.0036619701
525,206,200,105472,0.00037051993422210217,-0.9144965466111898,0.0712890625,0.2,-1.802673101425171,820,-0.012281931936740875,0.0003,1.4705440052775742e-05,0.014178892
527,207,200,105984,0.017126663733506575,-0.8236669544130564,0.2421875,0.2,-1.1953177452087402,824,-0.014134920202195644,0.0003,4.340251475998258e-06,0.0051036985
530,208,200,106496,0.003766473848372698,-0.8593588881194592,0.14453125,0.2,-3.287278652191162,828,-0.0017165866447612643,0.0003,3.903452605813484e-06,0.0127520235
532,209,200,107008,0.011415337823564187,-0.8428602758795023,0.17822265625,0.2,-4.749617099761963,832,0.0034027404617518187,0.0003,8.423807553725737e-07,0.01647012
535,210,200,107520,-0.0025034588761627674,-0.7479775119572878,0.17333984375,0.2,-2.044386863708496,836,-0.032371364533901215,0.0003,4.6312199208919935e-07,0.020436738
537,211,200,108032,-0.005654900131048635,-0.7394787855446339,0.05810546875,0.2,-13.298795700073242,840,-0.0027307148557156324,0.0003,7.44741671798721e-06,0.005358195
540,212,200,108544,-0.003190147748682648,-0.7970923911780119,0.15087890625,0.2,-17.42561912536621,844,-0.010476695373654366,0.0003,0.0004470446986388765,0.022984939
542,213,200,109056,0.0020934793283231556,-0.8069383874535561,0.01611328125,0.2,-0.07203567028045654,848,-0.00640488788485527,0.0003,0.006611778642536592,0.0037114937
545,214,201,109568,-0.001584186335094273,-0.7706023156642914,0.267578125,0.2,-0.14451777935028076,852,-0.0033433143980801105,0.0003,0.0019053292056696591,0.014863562
547,215,201,110080,0.007796658232109621,-0.8063554987311363,0.19775390625,0.2,-0.03070652484893799,856,-0.006308139301836491,0.0003,0.00011541355567956657,0.023962278
549,216,201,110592,-0.0027195708826184273,-0.7934272643178701,0.14306640625,0.2,-0.06316745281219482,860,-0.025077497586607933,0.0003,0.0001141518946390363,0.01471155
552,217,201,111104,0.0016224720166064799,-0.8830835297703743,0.10595703125,0.2,-0.13191282749176025,864,-0.006924346089363098,0.0003,0.001395730703094955,0.015632832
554,218,201,111616,0.0024338781367987394,-0.8665417451411486,0.19970703125,0.2,-0.08720338344573975,868,-0.009634794667363167,0.0003,0.0038223076976464654,0.018441346
557,219,201,112128,0.0014353835140354931,-0.8943912908434868,0.08935546875,0.2,-1.4341285228729248,872,-0.017469026148319244,0.0003,0.00454099929858387,0.007633236
559,220,201,112640,-0.0010771574452519417,-0.9163159355521202,0.05224609375,0.2,-0.4573802947998047,876,-0.023881778120994568,0.0003,0.003468375971806381,0.0041999593
562,221,201,113152,-0.003022292978130281,-0.8442411068826914,0.09619140625,0.2,-2.108729124069214,880,-0.027469361200928688,0.0003,0.00033181037188256823,0.004904993
564,222,201,113664,3.1177187338471413e-06,-0.8317594956606627,0.04296875,0.2,-9.412938117980957,884,0.00568696903064847,0.0003,2.3911754318817202e-06,0.007996677
567,223,201,114176,-0.0006418751436285675,-0.8001230880618095,0.13671875,0.2,-5.935101509094238,888,-0.014698215760290623,0.0003,6.041645548293673e-07,0.00375929
569,224,201,114688,-0.00412082695402205,-0.7550106216222048,0.04345703125,0.2,-15.610733032226562,892,-0.00994612742215395,0.0003,6.051721914701602e-07,0.0035868406
571,225,201,115200,-0.003967511642258614,-0.7317021861672401,0.037109375,0.2,-20.49812126159668,896,-0.009112638421356678,0.0003,3.8153306514132623e-07,0.0027544084
574,226,201,115712,0.0035003978409804404,-0.7202633079141378,0.10498046875,0.2,-17.547943115234375,900,0.03694196417927742,0.0003,4.88984673641113e-07,0.029089205
576,227,201,116224,-0.0004914693417958915,-0.7916529923677444,0.015625,0.2,-30.18360710144043,904,-0.010561269707977772,0.0003,3.325412918364634e-07,0.004184682
579,228,201,116736,-0.004282528592739254,-0.7486161794513464,0.04296875,0.2,-25.528329849243164,908,-0.014431613497436047,0.0003,2.706048518597015e-07,0.0037716576
581,229,201,117248,-0.0038277836283668876,-0.7425072565674782,0.0439453125,0.2,-21.69287109375,912,-0.004198707640171051,0.0003,3.292280230660083e-07,0.006286013
584,230,201,117760,0.004088449000846595,-0.7666672002524137,0.08642578125,0.2,-0.8181266784667969,916,-0.012285396456718445,0.0003,3.6701275796247046e-07,0.008606959
586,231,201,118272,0.0007311270164791495,-0.7825381178408861,0.015625,0.2,-68.85912322998047,920,0.009929549880325794,0.0003,2.752878756062671e-07,0.0036578204
589,232,201,118784,0.010514435591176152,-0.8565850555896759,0.14697265625,0.2,-23.985605239868164,924,-0.01679256744682789,0.0003,2.732647117476006e-07,0.0026285644
591,233,201,119296,-0.0023482273682020605,-0.8311474286019802,0.02392578125,0.2,-11.266547203063965,928,-0.026183640584349632,0.0003,2.0945764322988225e-07,0.004652635
593,234,201,119808,0.0009417798137292266,-0.869133472442627,0.115234375,0.2,-65.37641906738281,932,-0.023568470031023026,0.0003,2.4018928268532136e-07,0.0076685357
596,235,201,120320,-0.0003456293197814375,-0.8118569403886795,0.02734375,0.2,-27.29726791381836,936,-0.015345540829002857,0.0003,2.9131054235520537e-07,0.006366312
598,236,201,120832,-0.001188023277791217,-0.7559422701597214,0.0400390625,0.2,-67.05455017089844,940,0.004586759954690933,0.0003,2.4215896443635643e-07,0.010293829
601,237,201,121344,-0.00017851367010734975,-0.692953746765852,0.02978515625,0.2,-86.05516052246094,944,-0.010148418135941029,0.0003,1.5490684757146767e-07,0.0014281097
603,238,201,121856,-0.0001818989694584161,-0.7148744892328978,0.01611328125,0.2,-59.97393035888672,948,-0.019050439819693565,0.0003,2.1306189212921822e-07,0.0011479602
606,239,201,122368,0.005980994203127921,-0.7947738096117973,0.1298828125,0.2,-56.1298942565918,952,-0.010856831446290016,0.0003,2.0637445707905044e-07,0.00083050306
608,240,201,122880,0.0023274404229596257,-0.7779575921595097,0.037109375,0.2,-60.943790435791016,956,0.005727204028517008,0.0003,1.1370576002978083e-07,0.0069112396
611,241,201,123392,-0.0071317628608085215,-0.8771819453686476,0.21826171875,0.2,-33.543357849121094,960,-0.00876437034457922,0.0003,1.966154519195129e-07,0.014521837
613,242,201,123904,-0.002734025416430086,-0.8205672074109316,0.09521484375,0.2,-72.07341003417969,964,-0.017960524186491966,0.0003,2.750302918741454e-07,0.0040943036
615,243,202,124416,0.002222955576144159,-0.8450610693544149,0.06494140625,0.2,-11.273574829101562,968,-0.005411243997514248,0.0003,2.3835720663889504e-07,0.0033173712
618,244,202,124928,-0.00145189423346892,-0.8654168173670769,0.02294921875,0.2,-69.76041412353516,972,-0.002582329325377941,0.0003,2.709316047067034e-07,0.003216602
620,245,202,125440,-0.002416018396615982,-0.8791016899049282,0.0234375,0.2,-45.7904052734375,976,-0.03365034610033035,0.0003,1.7905919436067563e-07,0.005073687
623,246,202,125952,0.0051661860779859126,-0.9846851918846369,0.11474609375,0.2,-86.42914581298828,980,0.0015073326649144292,0.0003,1.642013740532633e-07,0.0010532158
625,247,202,126464,0.005928531230892986,-0.9048832450062037,0.1650390625,0.2,-57.09743118286133,984,0.010257880203425884,0.0003,1.7513470562668942e-07,0.010340045
628,248,202,126976,-0.0016469935071654618,-0.8950296621769667,0.15087890625,0.2,-28.6960506439209,988,-0.021784616634249687,0.0003,2.3591462383620865e-07,0.009769328
630,249,202,127488,0.002496667468221858,-0.8881813529878855,0.09521484375,0.2,-57.300357818603516,992,0.054152801632881165,0.0003,1.934698157901593e-06,0.021531412
632,250,202,128000,-3.899913281202316e-05,-0.926896795630455,0.15966796875,0.2,-24.165185928344727,996,-0.008129083551466465,0.0003,4.219390394410993e-06,0.011755552
635,251,202,128512,-0.0027451650821603835,-0.8929577842354774,0.0693359375,0.2,-41.487178802490234,1000,-0.012666355818510056,0.0003,2.3201856569343704e-07,0.004796228
637,252,202,129024,0.00209743226878345,-0.8723503276705742,0.20654296875,0.2,-40.698909759521484,1004,-0.014910331927239895,0.0003,2.1922090298609476e-07,0.004447785
640,253,202,129536,0.008432582253590226,-0.8444764316082001,0.1865234375,0.2,-35.80957794189453,1008,-0.007946026511490345,0.0003,4.5801701875625156e-07,0.0022878768
642,254,202,130048,0.004801542323548347,-0.8837396651506424,0.169921875,0.2,-59.5367431640625,1012,0.019409965723752975,0.0003,4.2801207049691925e-06,0.0146568585
645,255,202,130560,0.0020049322629347444,-0.9123756736516953,0.095703125,0.2,-55.44751739501953,1016,-0.012609852477908134,0.0003,2.456079806201217e-07,0.004843505
647,256,202,131072,-0.0007552487659268081,-0.9258357435464859,0.044921875,0.2,-70.32473754882812,1020,-0.009435991756618023,0.0003,1.7044270217425606e-07,0.0011838523
650,257,202,131584,-0.0013812921242788434,-0.8936729319393635,0.0,0.2,-47.3450813293457,1024,-0.022084301337599754,0.0003,1.8559304137966137e-07,0.001365098
652,258,202,132096,0.0041258533601649106,-0.9129504002630711,0.20947265625,0.2,-42.889183044433594,1028,-0.006938789039850235,0.0003,1.4935289398554374e-06,0.011320481
654,259,202,132608,0.004944392596371472,-0.8918210454285145,0.22705078125,0.2,-49.28799057006836,1032,-0.014363370835781097,0.0003,0.0007561113774672279,0.0132162385
657,260,202,133120,-0.0029656714759767056,-0.9188375659286976,0.10107421875,0.2,-21.738506317138672,1036,-0.015052076429128647,0.0003,0.0004249546809020899,0.013275698
659,261,202,133632,0.0016327217454090714,-0.9092352092266083,0.21484375,0.2,-28.828189849853516,1040,-0.014446274377405643,0.0003,9.708866896440682e-06,0.014647464
662,262,202,134144,-0.002851772995200008,-0.9387463759630919,0.15625,0.2,-7.677379608154297,1044,0.00649029528722167,0.0003,6.748679783896705e-06,0.011616502
664,263,202,134656,0.004274790291674435,-0.9082669131457806,0.25244140625,0.2,-5.683789253234863,1048,-0.021013518795371056,0.0003,1.2051629755482907e-05,0.025494667
667,264,202,135168,-0.002638788631884381,-0.851930757984519,0.06103515625,0.2,-2.456001043319702,1052,-0.016821397468447685,0.0003,5.490747390091144e-07,0.006537959
669,265,202,135680,0.0020394037128426135,-0.8274007141590118,0.09130859375,0.2,-2.766981363296509,1056,-0.011856318451464176,0.0003,6.785834097966514e-07,0.013307458
672,266,202,136192,-0.0018579873722046614,-0.9219076670706272,0.15771484375,0.2,-7.125732421875,1060,-0.025903714820742607,0.0003,2.732267975869007e-06,0.004940438
674,267,202,136704,0.0030832897318759933,-0.9353898987174034,0.09912109375,0.2,-13.342610359191895,1064,-0.00300982384942472,0.0003,1.5683302398095122e-05,0.0069882907
676,268,202,137216,-0.004652040282962844,-0.7997812312096357,0.08447265625,0.2,-2.026017427444458,1068,-0.007994763553142548,0.0003,1.6358217269640818e-06,0.006152627
679,269,202,137728,0.0010238937102258205,-0.7844168543815613,0.0712890625,0.2,-2.330467700958252,1072,0.017204513773322105,0.0003,6.72625518709502e-05,0.018081475
681,270,202,138240,-0.0012548523372970521,-0.8584953360259533,0.00927734375,0.2,-0.502625584602356,1076,-0.02593759447336197,0.0003,4.260627190610933e-05,0.0031659573
684,271,202,138752,-0.005566877603996545,-0.9166299439966679,0.16259765625,0.2,-0.2640460729598999,1080,-0.0471535325050354,0.0003,3.674683383536603e-05,0.008940507
686,272,202,139264,0.009066665545105934,-0.9069424942135811,0.22509765625,0.2,-5.2942023277282715,1084,0.03725408762693405,0.0003,2.382227734187836e-06,0.013407331
689,273,202,139776,-0.0010273352672811598,-0.7954210694879293,0.04150390625,0.2,-1.684086799621582,1088,0.00015119087765924633,0.0003,9.940276619602173e-07,0.005982892
691,274,202,140288,0.003071035200264305,-0.7909199800342321,0.2001953125,0.2,-3.859285831451416,1092,-0.006321571301668882,0.0003,3.2869326651585595e-06,0.015877185
693,275,202,140800,0.0013776155246887356,-0.9392797071486712,0.07568359375,0.2,-3.2902584075927734,1096,-0.019185153767466545,0.0003,8.878266449574568e-06,0.005972217
696,276,202,141312,0.001578185532707721,-0.9002891257405281,0.03955078125,0.2,-80.94939422607422,1100,-0.006397496908903122,0.0003,4.06294464294632e-06,0.0018773397
698,277,202,141824,-0.0022767215268686414,-0.9100157544016838,0.09033203125,0.2,-15.41854476928711,1104,0.007654258515685797,0.0003,7.386175058243794e-07,0.0114940405
701,278,202,142336,-0.0020105664152652025,-0.9910173248499632,0.04931640625,0.2,-19.445669174194336,1108,-0.01223284937441349,0.0003,6.838041448631316e-07,0.004106081
703,279,202,142848,0.0016604926204308867,-0.9788930080831051,0.15625,0.2,-14.934731483459473,1112,-0.012565826065838337,0.0003,8.866252243500128e-07,0.010679215
706,280,203,143360,0.0034053284907713532,-0.9792323149740696,0.14208984375,0.2,-36.011634826660156,1116,0.01870901882648468,0.0003,3.874309677520671e-07,0.014630461
708,281,203,143872,-0.0023222869785968214,-0.9841042514890432,0.0576171875,0.2,-14.131377220153809,1120,-0.021390382200479507,0.0003,8.491521690245918e-07,0.006463919
711,282,203,144384,-0.002018362283706665,-0.9865755401551723,0.05517578125,0.2,-11.021662712097168,1124,-0.01515998039394617,0.0003,2.126957169501509e-06,0.005894093
713,283,203,144896,0.0018868176848627627,-0.9507713988423347,0.0625,0.2,-75.0522689819336,1128,0.005822526756674051,0.0003,3.130905459336475e-07,0.0061456063
715,284,203,145408,-0.0031185790430754423,-0.8983910232782364,0.04052734375,0.2,-9.729912757873535,1132,-0.008884691633284092,0.0003,6.29501467575011e-06,0.0073312037
718,285,203,145920,-0.004897264880128205,-0.96768001280725,0.10546875,0.2,-2.353649854660034,1136,-0.04477998986840248,0.0003,2.577775105816471e-06,0.017376892
720,286,203,146432,-0.0024635808367747813,-0.9902439583092928,0.12109375,0.2,-3.42641544342041,1140,-0.03346880525350571,0.0003,3.8771438140461356e-05,0.015571242
723,287,203,146944,0.003479640174191445,-0.9620347768068314,0.1669921875,0.2,-12.063715934753418,1144,-0.010263512842357159,0.0003,4.9670889040953625e-05,0.007277144
725,288,203,147456,0.002442985074594617,-0.9579909387975931,0.0927734375,0.2,-12.734420776367188,1148,-0.010448716580867767,0.0003,3.2035058095569724e-05,0.0020403014
728,289,203,147968,0.004056443751323968,-0.9765389412641525,0.1279296875,0.2,-0.8569183349609375,1152,-0.016017328947782516,0.0003,0.0005336500582013848,0.007763971
730,290,203,148480,-0.005712342623155564,-0.9523459151387215,0.07568359375,0.2,-0.10524880886077881,1156,-0.02557264268398285,0.0003,0.0004834450667416945,0.008241432
733,291,203,148992,0.007216652360511944,-0.9997304007411003,0.1513671875,0.2,-0.702203631401062,1160,0.00035491999005898833,0.0003,0.00020311455824284508,0.0062125907
735,292,203,149504,0.006589750410057604,-0.9738578647375107,0.212890625,0.2,-3.1641454696655273,1164,0.043345022946596146,0.0003,4.901835661819121e-07,0.0220371
737,293,203,150016,0.004400175908813253,-0.8918247260153294,0.17236328125,0.2,-2.0871365070343018,1168,-0.006072336807847023,0.0003,1.4083438180101382e-06,0.005411851
740,294,203,150528,0.006453610840253532,-0.8287221342325211,0.2119140625,0.2,-14.954973220825195,1172,-0.024326840415596962,0.0003,7.036467948307035e-07,0.023526274
742,295,203,151040,0.011359430092852563,-0.8651813063770533,0.15869140625,0.2,-35.724796295166016,1176,-0.010134871117770672,0.0003,7.713952725474371e-07,0.0022381
745,296,203,151552,0.004649691341910511,-0.8346706945449114,0.2333984375,0.2,-48.002098083496094,1180,-0.022819992154836655,0.0003,2.170106269172578e-05,0.016594684
747,297,203,152064,-0.0014144033193588257,-0.8808696661144495,0.2216796875,0.2,-0.48693645000457764,1184,-0.01927139423787594,0.0003,2.2519956596855906e-05,0.011585696
750,298,203,152576,-0.0024949470534920692,-0.8691968116909266,0.14794921875,0.2,-1.8492906093597412,1188,-0.020543839782476425,0.0003,0.00013135727977697798,0.013603876
752,299,203,153088,0.00013830733951181173,-0.8614380639046431,0.11572265625,0.2,-4.0342793464660645,1192,-0.005990947596728802,0.0003,0.0007472514263398011,0.002841899
754,300,203,153600,0.0013994213077239692,-0.8579460959881544,0.12646484375,0.2,-0.1068260669708252,1196,0.0029979930259287357,0.0003,0.00012906558408332103,0.007927772
757,301,203,154112,-8.063839050009847e-05,-0.8578863516449928,0.1162109375,0.2,-0.18053829669952393,1200,-0.014412329532206059,0.0003,4.240385358933452e-05,0.009576453
759,302,203,154624,0.0019877537270076573,-0.8443700149655342,0.12548828125,0.2,-0.17798590660095215,1204,-0.024481266736984253,0.0003,1.0724082063262586e-05,0.011015906
762,303,203,155136,0.002134941430995241,-0.806892754510045,0.0771484375,0.2,-0.5727088451385498,1208,-0.007195399142801762,0.0003,1.1551373255702657e-05,0.009718724
764,304,203,155648,-0.003760551131563261,-0.8497459162026644,0.1337890625,0.2,-0.2643026113510132,1212,-0.019302591681480408,0.0003,8.938105156985898e-05,0.01751967
767,305,203,156160,-0.006292641832260415,-0.8334171939641237,0.0849609375,0.2,-0.15763652324676514,1216,0.005338480696082115,0.0003,6.380040299625023e-06,0.011299787
769,306,203,156672,-0.002259203465655446,-0.7812609802931547,0.12353515625,0.2,-0.23502302169799805,1220,-0.026772070676088333,0.0003,1.9446955861202042e-05,0.006756485
772,307,203,157184,0.0015629718836862594,-0.7858255747705698,0.02587890625,0.2,-0.2838420867919922,1224,-0.011424359865486622,0.0003,3.916050886676459e-06,0.0039243326
774,308,203,157696,-0.0003712936886586249,-0.7506654690951109,0.02001953125,0.2,-0.6535625457763672,1228,-0.005969708785414696,0.0003,1.0094200244559204e-06,0.0035220394
777,309,203,158208,-0.00209052418358624,-0.7378931976854801,0.03857421875,0.2,-0.5865604877471924,1232,-0.007935430854558945,0.0003,6.167230066633778e-06,0.0035157613
779,310,203,158720,-0.000588772410992533,-0.6777196787297726,0.0205078125,0.2,-4.142127990722656,1236,-0.014019696973264217,0.0003,1.2793121668908114e-05,0.0018968891
782,311,203,159232,0.002920862811151892,-0.7065022233873606,0.107421875,0.2,-1.1333448886871338,1240,0.03678874298930168,0.0003,5.141135138853059e-05,0.046163633
784,312,203,159744,-0.003598977520596236,-0.8129687067121267,0.09423828125,0.2,-2.03849458694458,1244,-0.02352975122630596,0.0003,8.025676861755926e-06,0.006457665
787,313,203,160256,-0.0013891084818169475,-0.7677315417677164,0.1708984375,0.2,-2.242293119430542,1248,-0.036882828921079636,0.0003,9.068519037480627e-06,0.019673122
789,314,203,160768,-0.009358965762658045,-0.8207685574889183,0.3408203125,0.2,-0.4577721357345581,1252,0.012385541573166847,0.0003,7.12212484454966e-06,0.023284314
791,315,203,161280,0.002409049600828439,-0.8003380820155144,0.23193359375,0.2,-0.6789929866790771,1256,-0.01115464698523283,0.0003,1.9267119077959194e-06,0.026518844
794,316,203,161792,0.003589780768379569,-0.7697305884212255,0.30908203125,0.2,-1.0667688846588135,1260,-0.04236432909965515,0.0003,6.28223671395034e-06,0.0269983
796,317,203,162304,-0.003226014203391969,-0.781462898477912,0.208984375,0.2,-0.7939929962158203,1264,-0.02587185800075531,0.0003,3.500069996498212e-06,0.016667755
799,318,203,162816,0.007743211463093758,-0.7935820333659649,0.23779296875,0.2,-1.12088942527771,1268,0.07515939325094223,0.0003,3.7201304336598184e-05,0.01986941
801,319,203,163328,0.005395854910602793,-0.7819011025130749,0.28076171875,0.2,-2.307039499282837,1272,-0.014378863386809826,0.0003,2.3131407624887856e-06,0.029026449
804,320,203,163840,0.005421590292826295,-0.7659652940928936,0.2353515625,0.2,-1.160202980041504,1276,-0.006109163630753756,0.0003,3.7223059540236747e-07,0.01735491
806,321,203,164352,0.0005098835099488497,-0.728606503456831,0.13330078125,0.2,-2.0602667331695557,1280,-0.00985280517488718,0.0003,1.1164281630282602e-06,0.0012287139
808,322,203,164864,0.001709792297333479,-0.7235414683818817,0.15087890625,0.2,-1.9886548519134521,1284,-0.0014050389872863889,0.0003,4.35117674468799e-06,0.0071436753
811,323,203,165376,0.002603175729745999,-0.7062730751931667,0.13671875,0.2,-0.832796573638916,1288,-0.006682361476123333,0.0003,1.1292603488977093e-06,0.027202884
813,324,203,165888,0.00433524587424472,-0.7427114825695753,0.2666015625,0.2,-0.891771674156189,1292,0.007186152972280979,0.0003,1.1069137155206299e-06,0.010443893
816,325,203,166400,-0.0006845651078037918,-0.7614923734217882,0.18701171875,0.2,-1.3033325672149658,1296,-0.0074612731114029884,0.0003,2.5875996102070475e-07,0.008447167
818,326,203,166912,0.001121491368394345,-0.8017371650785208,0.06982421875,0.2,-2.699676990509033,1300,-0.02758142538368702,0.0003,1.3463723546047746e-06,0.006956675
821,327,203,167424,-0.0025295260129496455,-0.7457473576068878,0.18994140625,0.2,-0.6159403324127197,1304,-0.009511341340839863,0.0003,4.228589175853115e-05,0.0495397
823,328,203,167936,0.0026256101846229285,-0.7725284062325954,0.19873046875,0.2,-6.382858753204346,1308,-0.01067428756505251,0.0003,0.00022208791760292002,0.012781793
826,329,203,168448,0.0029078998195473105,-0.7597060035914183,0.19873046875,0.2,-4.731462478637695,1312,-0.01503846701234579,0.0003,6.952141827820668e-05,0.0029940205
828,330,203,168960,0.0047762501635588706,-0.8249031938612461,0.1728515625,0.2,-1.6786079406738281,1316,-0.01721823401749134,0.0003,0.0004479286978711361,0.0239419
831,331,203,169472,0.0004963404644513503,-0.8357610367238522,0.13916015625,0.2,-0.2945617437362671,1320,-0.007521431427448988,0.0003,1.1949680831513376e-05,0.018434737
833,332,203,169984,0.0009509267983958125,-0.8064279966056347,0.02490234375,0.2,-0.6148531436920166,1324,-0.0038930345326662064,0.0003,1.5345817407474982e-05,0.0021510788
836,333,203,170496,0.0016539389034733176,-0.7894806135445833,0.0712890625,0.2,-0.34719932079315186,1328,-0.018744133412837982,0.0003,0.00026516153301692214,0.006668804
838,334,203,171008,0.0032666692859493196,-0.8018522709608078,0.0869140625,0.2,-0.08659052848815918,1332,-0.012718702666461468,0.0003,8.210101301919792e-06,0.0035261204
841,335,203,171520,-0.0017663591133896261,-0.7387169525027275,0.05517578125,0.2,-0.10018336772918701,1336,-0.02324499562382698,0.0003,0.00010783507791245484,0.006421645
843,336,203,172032,-0.004419096803758293,-0.7260964773595333,0.10205078125,0.2,-0.0774831771850586,1340,-0.024731405079364777,0.0003,8.467664306621714e-06,0.009275107
845,337,203,172544,0.0026362459757365286,-0.686026569455862,0.09521484375,0.2,-0.11734366416931152,1344,0.008572975173592567,0.0003,7.298412038458935e-05,0.0055767014
848,338,203,173056,0.00205466739134863,-0.6572317983955145,0.06591796875,0.2,-0.04142773151397705,1348,-0.0017157411202788353,0.0003,0.0017639836024443412,0.005305279
850,339,204,173568,0.0010554610926192254,-0.6770493872463703,0.0498046875,0.2,-0.051285505294799805,1352,-0.005411768797785044,0.0003,0.001186918526059344,0.0012982829
853,340,204,174080,-0.002665909007191658,-0.586813360452652,0.03662109375,0.2,-0.049396395683288574,1356,-0.014093643054366112,0.0003,0.0001049410816733598,0.0034499415
855,341,204,174592,0.0014528693282045424,-0.5065346462652087,0.03515625,0.2,-0.01076650619506836,1360,0.000688714615534991,0.0003,0.00023393027394646992,0.0024881465
858,342,204,175104,0.0006845658645033836,-0.47921418491750956,0.0478515625,0.2,-0.012975931167602539,1364,-0.010826795361936092,0.0003,1.376074361303381e-05,0.0028575198
860,343,204,175616,-2.50060111284256e-07,-0.4194945842027664,0.0244140625,0.2,-0.00941157341003418,1368,-0.004785736091434956,0.0003,2.2814586529307235e-05,0.00064749946
863,344,204,176128,0.0004017209284938872,-0.41759195644408464,0.01220703125,0.2,-0.05633437633514404,1372,0.005837715230882168,0.0003,6.455015032003075e-05,0.00042673084
865,345,204,176640,-0.0014183706371113658,-0.3356864061206579,0.0400390625,0.2,-0.11014938354492188,1376,-0.0043437182903289795,0.0003,4.335241956354707e-05,0.003578679
867,346,204,177152,-0.0013551161100622267,-0.31350638438016176,0.0107421875,0.2,-0.13704228401184082,1380,-0.011778611689805984,0.0003,2.840633159806316e-06,0.0010767551
870,347,204,177664,-0.0006498244183603674,-0.27804649341851473,0.0126953125,0.2,-0.21343350410461426,1384,-0.0072593106888234615,0.0003,4.0104831748877245e-06,0.00049540505
872,348,204,178176,0.001503399747889489,-0.2845597234554589,0.01953125,0.2,-0.5072747468948364,1388,-0.005895471666008234,0.0003,1.410494050890776e-06,0.006553061
875,349,204,178688,0.000661231460981071,-0.28754983004182577,0.015625,0.2,-1.312267780303955,1392,-0.008429847657680511,0.0003,7.191142102680459e-06,0.0013852533
877,350,204,179200,-0.002421138109639287,-0.2425868189893663,0.0263671875,0.2,-0.2668091058731079,1396,-0.0043621850199997425,0.0003,2.293584571266827e-06,0.0013413567
880,351,204,179712,-0.0017185647739097476,-0.2233762089163065,0.01806640625,0.2,-0.4092816114425659,1400,-0.004987729713320732,0.0003,1.7428092646820659e-06,0.0017599479
882,352,204,180224,-0.001266030129045248,-0.19199180137366056,0.01025390625,0.2,-0.6665843725204468,1404,-0.003556859912350774,0.0003,1.368921002442569e-06,0.0009913543
885,353,204,180736,-0.0014959730324335396,-0.17005885252729058,0.00830078125,0.2,-1.5043697357177734,1408,-0.005747810006141663,0.0003,3.5892877603416196e-07,0.00055059465
887,354,204,181248,-0.00016502285143360496,-0.15775801800191402,0.01806640625,0.2,-1.5167365074157715,1412,0.0028170496225357056,0.0003,6.456086349970747e-07,0.00079590234
889,355,204,181760,-0.0018365796422585845,-0.13543410506099463,0.01220703125,0.2,-2.5408971309661865,1416,-0.0054345992393791676,0.0003,5.51445068172618e-06,0.00086113205
892,356,204,182272,0.07387508419924416,-0.4213340380229056,0.31640625,0.2,-2.575683116912842,1420,-0.003343840129673481,0.0003,1.2835321188175985e-05,0.040972035
894,357,204,182784,0.017965347127756104,-0.5858879964798689,0.3916015625,0.2,-2.975961446762085,1424,-0.01223698165267706,0.0003,1.5208643693753743e-05,0.025715243
897,358,204,183296,0.018571833905298263,-0.529739280231297,0.4140625,0.2,-6.214148998260498,1428,0.007477352861315012,0.0003,8.18172035010889e-07,0.06605648
899,359,204,183808,0.011016032542102039,-0.5736670698970556,0.24169921875,0.2,-68.30235290527344,1432,0.00344254681840539,0.0003,3.047283041457405e-06,0.010142261
902,360,204,184320,0.012197179603390396,-0.5532089471817017,0.24609375,0.2,-8.299206733703613,1436,0.0019174200715497136,0.0003,5.390319075537775e-07,0.005995104
904,361,204,184832,0.00656329354387708,-0.5412629162892699,0.18994140625,0.2,-7.934924125671387,1440,0.017981257289648056,0.0003,4.570487908139853e-07,0.018259747
906,362,204,185344,0.022913869295734912,-0.5880154678598046,0.32763671875,0.2,-14.327055931091309,1444,-0.015607711859047413,0.0003,4.7114394563507744e-07,0.026885308
909,363,204,185856,0.001997504004975781,-0.534053266979754,0.11328125,0.2,-59.44597244262695,1448,-0.009374389424920082,0.0003,9.209254312469994e-07,0.008275208
911,364,204,186368,-6.112956907600164e-05,-0.5184057429432869,0.06494140625,0.2,-10.764836311340332,1452,-0.005231825169175863,0.0003,1.7834646115488795e-07,0.0022389088
914,365,204,186880,0.0021036141260992736,-0.45829356741160154,0.0849609375,0.2,-15.607799530029297,1456,-0.012831075116991997,0.0003,1.7059343093706048e-07,0.006177773
916,366,204,187392,0.005035342299379408,-0.4970464939251542,0.07958984375,0.2,-11.737610816955566,1460,-0.004076216835528612,0.0003,1.3083138722391752e-07,0.002173529
919,367,204,187904,0.008410225505940616,-0.5443043205887079,0.18701171875,0.2,-16.56975746154785,1464,0.07298927754163742,0.0003,1.0055516924678543e-07,0.041494098
